source	target	similarity
otu_121	otu_727	0.7222222222222222
otu_66	otu_297	0.7222222222222222
otu_346	otu_727	0.7222222222222222
otu_543	otu_713	0.7222222222222222
otu_735	otu_884	0.7222222222222222
otu_239	otu_617	0.7222222222222222
otu_452	otu_673	0.7222222222222222
otu_552	otu_673	0.7222222222222222
otu_358	otu_552	0.7222222222222222
otu_246	otu_801	0.7222222222222222
otu_358	otu_402	0.7222222222222222
otu_358	otu_452	0.7222222222222222
otu_358	otu_493	0.7222222222222222
otu_207	otu_573	0.7222222222222222
otu_145	otu_880	0.7222222222222222
otu_12	otu_673	0.7222222222222222
otu_154	otu_727	0.7222222222222222
otu_154	otu_801	0.7222222222222222
otu_346	otu_801	0.7222222222222222
otu_543	otu_718	0.7222222222222222
otu_543	otu_848	0.7222222222222222
otu_543	otu_862	0.7222222222222222
otu_344	otu_629	0.7222222222222222
otu_345	otu_673	0.7222222222222222
otu_316	otu_673	0.7222222222222222
otu_316	otu_358	0.7222222222222222
otu_239	otu_884	0.7222222222222222
otu_31	otu_154	0.7222222222222222
otu_31	otu_246	0.7222222222222222
otu_124	otu_204	0.7222222222222222
otu_344	otu_875	0.7222222222222222
otu_345	otu_358	0.7222222222222222
otu_145	otu_316	0.7222222222222222
otu_124	otu_145	0.7222222222222222
otu_504	otu_717	0.7222222222222222
otu_230	otu_713	0.7222222222222222
otu_230	otu_728	0.7222222222222222
otu_230	otu_776	0.7222222222222222
otu_207	otu_774	0.7222222222222222
otu_207	otu_874	0.7222222222222222
otu_504	otu_667	0.7222222222222222
otu_504	otu_573	0.7222222222222222
otu_504	otu_536	0.7222222222222222
otu_207	otu_717	0.7222222222222222
otu_77	otu_673	0.7222222222222222
otu_145	otu_345	0.7222222222222222
otu_145	otu_311	0.7222222222222222
otu_124	otu_190	0.7222222222222222
otu_278	otu_860	0.7142857142857143
otu_278	otu_561	0.7142857142857143
otu_284	otu_421	0.7142857142857143
otu_267	otu_783	0.7142857142857143
otu_284	otu_288	0.7142857142857143
otu_184	otu_655	0.7142857142857143
otu_186	otu_278	0.7142857142857143
otu_186	otu_314	0.7142857142857143
otu_280	otu_618	0.7142857142857143
otu_280	otu_559	0.7142857142857143
otu_628	otu_847	0.7142857142857143
otu_29	otu_67	0.7142857142857143
otu_29	otu_444	0.7142857142857143
otu_71	otu_717	0.7142857142857143
otu_805	otu_874	0.7142857142857143
otu_536	otu_659	0.7142857142857143
otu_717	otu_891	0.7142857142857143
otu_4	otu_184	0.7142857142857143
otu_536	otu_550	0.7142857142857143
otu_345	otu_499	0.7142857142857143
otu_92	otu_115	0.7142857142857143
otu_92	otu_121	0.7142857142857143
otu_115	otu_869	0.7142857142857143
otu_250	otu_847	0.7142857142857143
otu_312	otu_667	0.7142857142857143
otu_246	otu_869	0.7142857142857143
otu_77	otu_261	0.7142857142857143
otu_312	otu_851	0.7142857142857143
otu_314	otu_561	0.7142857142857143
otu_306	otu_869	0.7142857142857143
otu_261	otu_587	0.7142857142857143
otu_263	otu_295	0.7142857142857143
otu_263	otu_618	0.7142857142857143
otu_311	otu_816	0.7142857142857143
otu_343	otu_539	0.7142857142857143
otu_265	otu_267	0.7142857142857143
otu_265	otu_387	0.7142857142857143
otu_267	otu_387	0.7142857142857143
otu_227	otu_462	0.7142857142857143
otu_717	otu_794	0.7142857142857143
otu_346	otu_869	0.7142857142857143
otu_482	otu_892	0.7142857142857143
otu_488	otu_667	0.7142857142857143
otu_488	otu_874	0.7142857142857143
otu_164	otu_444	0.7142857142857143
otu_169	otu_536	0.7142857142857143
otu_536	otu_893	0.7142857142857143
otu_139	otu_295	0.7142857142857143
otu_169	otu_573	0.7142857142857143
otu_169	otu_717	0.7142857142857143
otu_536	otu_805	0.7142857142857143
otu_536	otu_868	0.7142857142857143
otu_536	otu_891	0.7142857142857143
otu_67	otu_531	0.7142857142857143
otu_67	otu_609	0.7142857142857143
otu_161	otu_410	0.7142857142857143
otu_611	otu_737	0.7142857142857143
otu_611	otu_892	0.7142857142857143
otu_148	otu_794	0.7142857142857143
otu_148	otu_797	0.7142857142857143
otu_154	otu_254	0.7142857142857143
otu_417	otu_566	0.7142857142857143
otu_148	otu_660	0.7142857142857143
otu_206	otu_209	0.7142857142857143
otu_206	otu_224	0.7142857142857143
otu_635	otu_667	0.7142857142857143
otu_635	otu_851	0.7142857142857143
otu_421	otu_430	0.7142857142857143
otu_92	otu_346	0.7142857142857143
otu_286	otu_611	0.7142857142857143
otu_124	otu_209	0.7142857142857143
otu_124	otu_224	0.7142857142857143
otu_92	otu_246	0.7142857142857143
otu_92	otu_306	0.7142857142857143
otu_232	otu_402	0.7142857142857143
otu_232	otu_552	0.7142857142857143
otu_77	otu_738	0.7142857142857143
otu_330	otu_444	0.7142857142857143
otu_337	otu_421	0.7142857142857143
otu_215	otu_345	0.7142857142857143
otu_232	otu_311	0.7142857142857143
otu_232	otu_316	0.7142857142857143
otu_54	otu_667	0.7142857142857143
otu_54	otu_851	0.7142857142857143
otu_92	otu_154	0.7142857142857143
otu_550	otu_573	0.7142857142857143
otu_550	otu_667	0.7142857142857143
otu_550	otu_874	0.7142857142857143
otu_566	otu_714	0.7142857142857143
otu_573	otu_659	0.7142857142857143
otu_462	otu_826	0.7142857142857143
otu_479	otu_587	0.7142857142857143
otu_183	otu_314	0.7142857142857143
otu_89	otu_677	0.7142857142857143
otu_376	otu_863	0.7142857142857143
otu_376	otu_880	0.7142857142857143
otu_206	otu_350	0.7142857142857143
otu_176	otu_667	0.7142857142857143
otu_176	otu_851	0.7142857142857143
otu_183	otu_278	0.7142857142857143
otu_402	otu_439	0.7142857142857143
otu_10	otu_655	0.7142857142857143
otu_12	otu_376	0.7142857142857143
otu_12	otu_439	0.7142857142857143
otu_643	otu_869	0.7142857142857143
otu_206	otu_499	0.7142857142857143
otu_206	otu_640	0.7142857142857143
otu_39	otu_261	0.7142857142857143
otu_39	otu_479	0.7142857142857143
otu_154	otu_869	0.7142857142857143
otu_573	otu_805	0.7142857142857143
otu_573	otu_868	0.7142857142857143
otu_421	otu_881	0.7142857142857143
otu_439	otu_452	0.7142857142857143
otu_439	otu_493	0.7142857142857143
otu_206	otu_763	0.7142857142857143
otu_439	otu_863	0.7142857142857143
otu_444	otu_531	0.7142857142857143
otu_444	otu_609	0.7142857142857143
otu_160	otu_296	0.7142857142857143
otu_160	otu_421	0.7142857142857143
otu_737	otu_892	0.7142857142857143
otu_566	otu_588	0.7142857142857143
otu_288	otu_659	0.7142857142857143
otu_4	otu_357	0.7142857142857143
otu_124	otu_499	0.7142857142857143
otu_124	otu_640	0.7142857142857143
otu_89	otu_198	0.7142857142857143
otu_89	otu_287	0.7142857142857143
otu_92	otu_643	0.7142857142857143
otu_92	otu_719	0.7142857142857143
otu_286	otu_892	0.7142857142857143
otu_278	otu_314	0.7142857142857143
otu_667	otu_746	0.7142857142857143
otu_667	otu_869	0.7142857142857143
otu_100	otu_198	0.7142857142857143
otu_100	otu_287	0.7142857142857143
otu_192	otu_717	0.7142857142857143
otu_198	otu_359	0.7142857142857143
otu_296	otu_794	0.7142857142857143
otu_296	otu_834	0.7142857142857143
otu_296	otu_881	0.7142857142857143
otu_77	otu_499	0.7142857142857143
otu_254	otu_306	0.7142857142857143
otu_254	otu_320	0.7142857142857143
otu_254	otu_346	0.7142857142857143
otu_254	otu_643	0.7142857142857143
otu_357	otu_655	0.7142857142857143
otu_107	otu_124	0.7142857142857143
otu_526	otu_611	0.7142857142857143
otu_526	otu_894	0.7142857142857143
otu_124	otu_763	0.7142857142857143
otu_124	otu_879	0.7142857142857143
otu_376	otu_552	0.7142857142857143
otu_148	otu_318	0.7142857142857143
otu_320	otu_636	0.7142857142857143
otu_573	otu_891	0.7142857142857143
otu_573	otu_893	0.7142857142857143
otu_44	otu_421	0.7142857142857143
otu_48	otu_559	0.7142857142857143
otu_48	otu_618	0.7142857142857143
otu_359	otu_677	0.7142857142857143
otu_376	otu_493	0.7142857142857143
otu_296	otu_318	0.7142857142857143
otu_851	otu_869	0.7142857142857143
otu_267	otu_789	0.7142857142857143
otu_115	otu_254	0.7142857142857143
otu_288	otu_794	0.7142857142857143
otu_288	otu_834	0.7142857142857143
otu_288	otu_868	0.7142857142857143
otu_783	otu_789	0.7142857142857143
otu_1	otu_410	0.7142857142857143
otu_847	otu_860	0.7142857142857143
otu_827	otu_860	0.7142857142857143
otu_183	otu_827	0.7142857142857143
otu_183	otu_847	0.7142857142857143
otu_717	otu_805	0.7142857142857143
otu_717	otu_868	0.7142857142857143
otu_127	otu_611	0.7142857142857143
otu_128	otu_370	0.7142857142857143
otu_107	otu_452	0.7142857142857143
otu_296	otu_337	0.7142857142857143
otu_296	otu_430	0.7142857142857143
otu_717	otu_893	0.7142857142857143
otu_67	otu_164	0.7142857142857143
otu_67	otu_330	0.7142857142857143
otu_118	otu_587	0.7142857142857143
otu_759	otu_892	0.7142857142857143
otu_39	otu_118	0.7142857142857143
otu_4	otu_10	0.7142857142857143
otu_314	otu_860	0.7142857142857143
otu_3	otu_717	0.7058823529411764
otu_3	otu_774	0.7058823529411764
otu_311	otu_728	0.7058823529411764
otu_512	otu_561	0.7058823529411764
otu_314	otu_801	0.7058823529411764
otu_316	otu_325	0.7058823529411764
otu_621	otu_759	0.7058823529411764
otu_621	otu_892	0.7058823529411764
otu_621	otu_894	0.7058823529411764
otu_628	otu_727	0.7058823529411764
otu_31	otu_860	0.7058823529411764
otu_296	otu_319	0.7058823529411764
otu_296	otu_642	0.7058823529411764
otu_31	otu_314	0.7058823529411764
otu_127	otu_207	0.7058823529411764
otu_127	otu_352	0.7058823529411764
otu_127	otu_621	0.7058823529411764
otu_183	otu_512	0.7058823529411764
otu_183	otu_727	0.7058823529411764
otu_183	otu_745	0.7058823529411764
otu_183	otu_773	0.7058823529411764
otu_183	otu_801	0.7058823529411764
otu_776	otu_880	0.7058823529411764
otu_801	otu_827	0.7058823529411764
otu_874	otu_875	0.7058823529411764
otu_862	otu_880	0.7058823529411764
otu_863	otu_884	0.7058823529411764
otu_880	otu_883	0.7058823529411764
otu_773	otu_860	0.7058823529411764
otu_774	otu_875	0.7058823529411764
otu_115	otu_543	0.7058823529411764
otu_115	otu_629	0.7058823529411764
otu_288	otu_875	0.7058823529411764
otu_621	otu_737	0.7058823529411764
otu_773	otu_827	0.7058823529411764
otu_628	otu_773	0.7058823529411764
otu_655	otu_862	0.7058823529411764
otu_148	otu_319	0.7058823529411764
otu_655	otu_718	0.7058823529411764
otu_655	otu_848	0.7058823529411764
otu_325	otu_655	0.7058823529411764
otu_731	otu_743	0.7058823529411764
otu_319	otu_667	0.7058823529411764
otu_319	otu_774	0.7058823529411764
otu_319	otu_851	0.7058823529411764
otu_124	otu_728	0.7058823529411764
otu_124	otu_776	0.7058823529411764
otu_4	otu_718	0.7058823529411764
otu_4	otu_848	0.7058823529411764
otu_4	otu_862	0.7058823529411764
otu_4	otu_883	0.7058823529411764
otu_520	otu_874	0.7058823529411764
otu_526	otu_621	0.7058823529411764
otu_31	otu_278	0.7058823529411764
otu_77	otu_617	0.7058823529411764
otu_77	otu_728	0.7058823529411764
otu_296	otu_735	0.7058823529411764
otu_297	otu_311	0.7058823529411764
otu_655	otu_883	0.7058823529411764
otu_667	otu_735	0.7058823529411764
otu_31	otu_628	0.7058823529411764
otu_87	otu_345	0.7058823529411764
otu_142	otu_504	0.7058823529411764
otu_142	otu_621	0.7058823529411764
otu_352	otu_892	0.7058823529411764
otu_352	otu_894	0.7058823529411764
otu_208	otu_718	0.7058823529411764
otu_208	otu_848	0.7058823529411764
otu_208	otu_862	0.7058823529411764
otu_208	otu_883	0.7058823529411764
otu_87	otu_311	0.7058823529411764
otu_207	otu_611	0.7058823529411764
otu_207	otu_737	0.7058823529411764
otu_207	otu_759	0.7058823529411764
otu_207	otu_892	0.7058823529411764
otu_207	otu_894	0.7058823529411764
otu_208	otu_344	0.7058823529411764
otu_520	otu_717	0.7058823529411764
otu_520	otu_774	0.7058823529411764
otu_288	otu_520	0.7058823529411764
otu_288	otu_642	0.7058823529411764
otu_325	otu_687	0.7058823529411764
otu_297	otu_402	0.7058823529411764
otu_297	otu_552	0.7058823529411764
otu_727	otu_827	0.7058823529411764
otu_727	otu_847	0.7058823529411764
otu_727	otu_860	0.7058823529411764
otu_728	otu_863	0.7058823529411764
otu_728	otu_880	0.7058823529411764
otu_4	otu_325	0.7058823529411764
otu_4	otu_344	0.7058823529411764
otu_246	otu_543	0.7058823529411764
otu_246	otu_629	0.7058823529411764
otu_246	otu_642	0.7058823529411764
otu_319	otu_421	0.7058823529411764
otu_239	otu_421	0.7058823529411764
otu_734	otu_774	0.7058823529411764
otu_12	otu_884	0.7058823529411764
otu_587	otu_731	0.7058823529411764
otu_415	otu_892	0.7058823529411764
otu_421	otu_642	0.7058823529411764
otu_421	otu_735	0.7058823529411764
otu_206	otu_731	0.7058823529411764
otu_206	otu_762	0.7058823529411764
otu_207	otu_286	0.7058823529411764
otu_207	otu_482	0.7058823529411764
otu_207	otu_526	0.7058823529411764
otu_12	otu_713	0.7058823529411764
otu_12	otu_728	0.7058823529411764
otu_12	otu_776	0.7058823529411764
otu_148	otu_735	0.7058823529411764
otu_642	otu_851	0.7058823529411764
otu_39	otu_506	0.7058823529411764
otu_39	otu_731	0.7058823529411764
otu_39	otu_762	0.7058823529411764
otu_402	otu_617	0.7058823529411764
otu_642	otu_667	0.7058823529411764
otu_512	otu_827	0.7058823529411764
otu_512	otu_860	0.7058823529411764
otu_506	otu_880	0.7058823529411764
otu_506	otu_587	0.7058823529411764
otu_506	otu_743	0.7058823529411764
otu_512	otu_628	0.7058823529411764
otu_735	otu_774	0.7058823529411764
otu_735	otu_851	0.7058823529411764
otu_573	otu_642	0.7058823529411764
otu_452	otu_506	0.7058823529411764
otu_552	otu_728	0.7058823529411764
otu_552	otu_776	0.7058823529411764
otu_561	otu_745	0.7058823529411764
otu_561	otu_773	0.7058823529411764
otu_552	otu_617	0.7058823529411764
otu_352	otu_611	0.7058823529411764
otu_352	otu_737	0.7058823529411764
otu_352	otu_759	0.7058823529411764
otu_230	otu_874	0.7058823529411764
otu_77	otu_776	0.7058823529411764
otu_5	otu_667	0.7058823529411764
otu_718	otu_880	0.7058823529411764
otu_316	otu_776	0.7058823529411764
otu_743	otu_762	0.7058823529411764
otu_743	otu_848	0.7058823529411764
otu_743	otu_862	0.7058823529411764
otu_286	otu_621	0.7058823529411764
otu_239	otu_717	0.7058823529411764
otu_406	otu_611	0.7058823529411764
otu_406	otu_737	0.7058823529411764
otu_31	otu_827	0.7058823529411764
otu_31	otu_847	0.7058823529411764
otu_406	otu_526	0.7058823529411764
otu_587	otu_762	0.7058823529411764
otu_611	otu_621	0.7058823529411764
otu_148	otu_642	0.7058823529411764
otu_345	otu_617	0.7058823529411764
otu_543	otu_643	0.7058823529411764
otu_142	otu_352	0.7058823529411764
otu_142	otu_406	0.7058823529411764
otu_142	otu_415	0.7058823529411764
otu_352	otu_482	0.7058823529411764
otu_352	otu_526	0.7058823529411764
otu_482	otu_621	0.7058823529411764
otu_230	otu_288	0.7058823529411764
otu_713	otu_743	0.7058823529411764
otu_713	otu_863	0.7058823529411764
otu_717	otu_734	0.7058823529411764
otu_346	otu_629	0.7058823529411764
otu_230	otu_717	0.7058823529411764
otu_230	otu_296	0.7058823529411764
otu_230	otu_421	0.7058823529411764
otu_306	otu_543	0.7058823529411764
otu_306	otu_629	0.7058823529411764
otu_848	otu_880	0.7058823529411764
otu_851	otu_855	0.7058823529411764
otu_311	otu_762	0.7058823529411764
otu_250	otu_406	0.7058823529411764
otu_154	otu_629	0.7058823529411764
otu_314	otu_512	0.7058823529411764
otu_314	otu_727	0.7058823529411764
otu_314	otu_745	0.7058823529411764
otu_314	otu_773	0.7058823529411764
otu_745	otu_827	0.7058823529411764
otu_745	otu_860	0.7058823529411764
otu_316	otu_728	0.7058823529411764
otu_344	otu_655	0.7058823529411764
otu_344	otu_743	0.7058823529411764
otu_344	otu_880	0.7058823529411764
otu_345	otu_506	0.7058823529411764
otu_31	otu_183	0.7058823529411764
otu_345	otu_728	0.7058823529411764
otu_345	otu_776	0.7058823529411764
otu_346	otu_543	0.7058823529411764
otu_493	otu_713	0.7058823529411764
otu_493	otu_728	0.7058823529411764
otu_493	otu_776	0.7058823529411764
otu_493	otu_884	0.7058823529411764
otu_536	otu_642	0.7058823529411764
otu_717	otu_875	0.7058823529411764
otu_250	otu_504	0.7058823529411764
otu_186	otu_512	0.7058823529411764
otu_186	otu_745	0.7058823529411764
otu_186	otu_773	0.7058823529411764
otu_154	otu_543	0.7058823529411764
otu_801	otu_847	0.7058823529411764
otu_801	otu_860	0.7058823529411764
otu_628	otu_801	0.7058823529411764
otu_286	otu_415	0.7058823529411764
otu_629	otu_643	0.7058823529411764
otu_286	otu_406	0.7058823529411764
otu_286	otu_352	0.7058823529411764
otu_186	otu_504	0.7058823529411764
otu_776	otu_863	0.7058823529411764
otu_278	otu_512	0.7058823529411764
otu_250	otu_415	0.7058823529411764
otu_278	otu_727	0.7058823529411764
otu_278	otu_745	0.7058823529411764
otu_278	otu_773	0.7058823529411764
otu_278	otu_801	0.7058823529411764
otu_311	otu_731	0.7058823529411764
otu_406	otu_892	0.7058823529411764
otu_415	otu_526	0.7058823529411764
otu_415	otu_611	0.7058823529411764
otu_415	otu_737	0.7058823529411764
otu_278	otu_504	0.7058823529411764
otu_77	otu_87	0.7058823529411764
otu_3	otu_676	0.7
otu_864	otu_875	0.7
otu_864	otu_888	0.7
otu_855	otu_864	0.7
otu_71	otu_280	0.7
otu_108	otu_888	0.7
otu_113	otu_217	0.7
otu_808	otu_864	0.7
otu_22	otu_888	0.7
otu_29	otu_284	0.7
otu_263	otu_312	0.7
otu_263	otu_635	0.7
otu_263	otu_869	0.7
otu_70	otu_721	0.7
otu_3	otu_73	0.7
otu_337	otu_698	0.7
otu_343	otu_660	0.7
otu_343	otu_797	0.7
otu_66	otu_575	0.7
otu_230	otu_575	0.7
otu_80	otu_191	0.7
otu_66	otu_864	0.7
otu_500	otu_834	0.7
otu_190	otu_325	0.7
otu_14	otu_545	0.7
otu_543	otu_653	0.7
otu_543	otu_711	0.7
otu_543	otu_754	0.7
otu_543	otu_864	0.7
otu_545	otu_678	0.7
otu_545	otu_896	0.7
otu_90	otu_447	0.7
otu_90	otu_565	0.7
otu_230	otu_676	0.7
otu_138	otu_543	0.7
otu_138	otu_629	0.7
otu_711	otu_888	0.7
otu_337	otu_538	0.7
otu_66	otu_256	0.7
otu_352	otu_773	0.7
otu_352	otu_512	0.7
otu_676	otu_734	0.7
otu_676	otu_735	0.7
otu_676	otu_875	0.7
otu_138	otu_888	0.7
otu_139	otu_869	0.7
otu_676	otu_888	0.7
otu_678	otu_898	0.7
otu_698	otu_881	0.7
otu_703	otu_784	0.7
otu_538	otu_881	0.7
otu_541	otu_660	0.7
otu_541	otu_797	0.7
otu_543	otu_575	0.7
otu_14	otu_565	0.7
otu_14	otu_898	0.7
otu_160	otu_698	0.7
otu_164	otu_794	0.7
otu_168	otu_192	0.7
otu_330	otu_337	0.7
otu_330	otu_430	0.7
otu_330	otu_881	0.7
otu_5	otu_256	0.7
otu_5	otu_575	0.7
otu_721	otu_784	0.7
otu_99	otu_731	0.7
otu_99	otu_762	0.7
otu_99	otu_776	0.7
otu_352	otu_745	0.7
otu_92	otu_161	0.7
otu_565	otu_654	0.7
otu_565	otu_670	0.7
otu_565	otu_678	0.7
otu_565	otu_744	0.7
otu_477	otu_869	0.7
otu_727	otu_745	0.7
otu_256	otu_520	0.7
otu_299	otu_318	0.7
otu_299	otu_337	0.7
otu_73	otu_239	0.7
otu_73	otu_319	0.7
otu_73	otu_543	0.7
otu_73	otu_629	0.7
otu_520	otu_676	0.7
otu_207	otu_745	0.7
otu_207	otu_773	0.7
otu_5	otu_864	0.7
otu_276	otu_318	0.7
otu_276	otu_337	0.7
otu_276	otu_430	0.7
otu_276	otu_881	0.7
otu_73	otu_734	0.7
otu_73	otu_735	0.7
otu_73	otu_888	0.7
otu_356	otu_543	0.7
otu_356	otu_629	0.7
otu_74	otu_327	0.7
otu_145	otu_325	0.7
otu_99	otu_728	0.7
otu_191	otu_489	0.7
otu_191	otu_508	0.7
otu_202	otu_237	0.7
otu_31	otu_745	0.7
otu_447	otu_670	0.7
otu_54	otu_566	0.7
otu_103	otu_284	0.7
otu_103	otu_834	0.7
otu_356	otu_888	0.7
otu_520	otu_864	0.7
otu_533	otu_751	0.7
otu_299	otu_430	0.7
otu_5	otu_73	0.7
otu_730	otu_864	0.7
otu_68	otu_325	0.7
otu_319	otu_676	0.7
otu_325	otu_329	0.7
otu_325	otu_358	0.7
otu_325	otu_507	0.7
otu_325	otu_673	0.7
otu_317	otu_888	0.7
otu_318	otu_330	0.7
otu_653	otu_888	0.7
otu_45	otu_703	0.7
otu_45	otu_721	0.7
otu_48	otu_71	0.7
otu_48	otu_550	0.7
otu_48	otu_805	0.7
otu_48	otu_891	0.7
otu_48	otu_893	0.7
otu_54	otu_263	0.7
otu_574	otu_751	0.7
otu_575	otu_629	0.7
otu_575	otu_642	0.7
otu_575	otu_730	0.7
otu_207	otu_512	0.7
otu_447	otu_678	0.7
otu_447	otu_744	0.7
otu_430	otu_538	0.7
otu_430	otu_698	0.7
otu_160	otu_276	0.7
otu_160	otu_299	0.7
otu_160	otu_330	0.7
otu_160	otu_538	0.7
otu_14	otu_202	0.7
otu_575	otu_761	0.7
otu_575	otu_808	0.7
otu_575	otu_855	0.7
otu_318	otu_343	0.7
otu_318	otu_698	0.7
otu_87	otu_99	0.7
otu_237	otu_447	0.7
otu_237	otu_565	0.7
otu_108	otu_629	0.7
otu_239	otu_676	0.7
otu_90	otu_202	0.7
otu_504	otu_745	0.7
otu_512	otu_621	0.7
otu_176	otu_566	0.7
otu_176	otu_823	0.7
otu_40	otu_80	0.7
otu_40	otu_116	0.7
otu_40	otu_435	0.7
otu_40	otu_489	0.7
otu_40	otu_508	0.7
otu_40	otu_751	0.7
otu_44	otu_103	0.7
otu_382	otu_543	0.7
otu_382	otu_629	0.7
otu_382	otu_888	0.7
otu_99	otu_506	0.7
otu_202	otu_654	0.7
otu_202	otu_670	0.7
otu_202	otu_678	0.7
otu_202	otu_744	0.7
otu_202	otu_896	0.7
otu_204	otu_325	0.7
otu_416	otu_682	0.7
otu_73	otu_642	0.7
otu_629	otu_711	0.7
otu_629	otu_754	0.7
otu_629	otu_864	0.7
otu_406	otu_512	0.7
otu_406	otu_745	0.7
otu_406	otu_773	0.7
otu_92	otu_477	0.7
otu_317	otu_543	0.7
otu_317	otu_629	0.7
otu_745	otu_801	0.7
otu_751	otu_764	0.7
otu_751	otu_802	0.7
otu_116	otu_191	0.7
otu_415	otu_512	0.7
otu_415	otu_745	0.7
otu_415	otu_773	0.7
otu_280	otu_550	0.7
otu_280	otu_805	0.7
otu_280	otu_891	0.7
otu_280	otu_893	0.7
otu_284	otu_500	0.7
otu_284	otu_531	0.7
otu_284	otu_609	0.7
otu_629	otu_653	0.7
otu_416	otu_447	0.7
otu_2	otu_721	0.7
otu_299	otu_881	0.7
otu_300	otu_327	0.7
otu_1	otu_92	0.7
otu_621	otu_745	0.7
otu_621	otu_773	0.7
otu_622	otu_834	0.7
otu_108	otu_543	0.7
otu_754	otu_888	0.7
otu_761	otu_864	0.7
otu_73	otu_230	0.7
otu_22	otu_543	0.7
otu_22	otu_629	0.7
otu_284	otu_622	0.7
otu_256	otu_543	0.7
otu_256	otu_629	0.7
otu_256	otu_730	0.7
otu_256	otu_761	0.7
otu_256	otu_808	0.7
otu_256	otu_855	0.7
otu_256	otu_875	0.7
otu_256	otu_888	0.7
otu_896	otu_898	0.7
