source	target	Spearman	P_value	FDR
otu_184	otu_276	-0.7122123116119197	4.267418193868444e-4	0.008190022526634711
otu_184	otu_330	-0.7122123116119197	4.267418193868444e-4	0.008190022526634711
otu_184	otu_538	-0.7122123116119197	4.267418193868444e-4	0.008190022526634711
otu_184	otu_698	-0.7122123116119197	4.267418193868444e-4	0.008190022526634711
otu_209	otu_477	-0.7122123116119197	4.267418193868444e-4	0.008190022526634711
otu_224	otu_477	-0.7122123116119197	4.267418193868444e-4	0.008190022526634711
otu_261	otu_263	-0.7122123116119197	4.267418193868444e-4	0.008190022526634711
otu_350	otu_477	-0.7122123116119197	4.267418193868444e-4	0.008190022526634711
otu_477	otu_640	-0.7122123116119197	4.267418193868444e-4	0.008190022526634711
otu_477	otu_763	-0.7122123116119197	4.267418193868444e-4	0.008190022526634711
otu_202	otu_207	0.7121647786043298	4.272936682427897e-4	0.008191404090360645
otu_1	otu_207	-0.7121553095459905	4.274036746116927e-4	0.008191404090360645
otu_325	otu_479	-0.7121358652733094	4.276296431107163e-4	0.008191404090360645
otu_439	otu_718	0.7121358652733094	4.276296431107163e-4	0.008191404090360645
otu_299	otu_863	-0.7121210345218505	4.2780206461023873e-4	0.008191404090360645
otu_452	otu_48	0.7121210345218505	4.2780206461023873e-4	0.008191404090360645
otu_444	otu_592	0.7121165709432382	4.27853969503289e-4	0.008191404090360645
otu_497	otu_677	0.7121165709432382	4.27853969503289e-4	0.008191404090360645
otu_677	otu_72	0.7121165709432382	4.27853969503289e-4	0.008191404090360645
otu_125	otu_452	0.7120879120879121	4.28187357699894e-4	0.008193360465533933
otu_270	otu_452	0.7120879120879121	4.28187357699894e-4	0.008193360465533933
otu_31	otu_92	0.7120468114129367	4.2866586708756316e-4	0.008200302832846998
otu_48	otu_617	0.7120008628396169	4.292013558591101e-4	0.008208331165102615
otu_444	otu_698	0.7119253302009805	4.300828562229242e-4	0.00822297073581224
otu_14	otu_493	-0.7118822981413067	4.305857481119446e-4	0.008227665919466713
otu_4	otu_496	0.7118822981413067	4.305857481119446e-4	0.008227665919466713
otu_440	otu_611	0.7118745215065586	4.306766826742692e-4	0.008227665919466713
otu_183	otu_184	0.711802856169063	4.315154563676593e-4	0.008241468468206472
otu_357	otu_74	0.7117820842602466	4.317588310664977e-4	0.00824389518067594
otu_29	otu_900	0.7117604669094345	4.320122353576039e-4	0.008245287962449327
otu_565	otu_67	0.7117361776447693	4.322971114123497e-4	0.008245287962449327
otu_618	otu_751	0.7117361776447693	4.322971114123497e-4	0.008245287962449327
otu_677	otu_721	0.7117361776447693	4.322971114123497e-4	0.008245287962449327
otu_305	otu_893	0.7117067111767402	4.3264292261513404e-4	0.008248469890422673
otu_198	otu_287	0.7116883116883117	4.328589737601085e-4	0.008248469890422673
otu_300	otu_496	0.7116858237547893	4.328881947044394e-4	0.008248469890422673
otu_296	otu_317	0.7116823110807557	4.329294541505213e-4	0.008248469890422673
otu_643	otu_783	-0.7116127593360466	4.33747089503278e-4	0.008261827120568216
otu_370	otu_827	0.7115833310048789	4.340934377804473e-4	0.008266202712554268
otu_70	otu_721	0.711569018718096	4.342619671073855e-4	0.008267190754956502
otu_66	otu_721	0.7115249781364456	4.347809006370884e-4	0.008274847237796529
otu_107	otu_900	0.7115083411435503	4.3497707277384556e-4	0.008276358391924584
otu_356	otu_518	-0.7114777342622481	4.353381649706556e-4	0.008281005845534135
otu_533	otu_66	0.7114386072814892	4.358001463220518e-4	0.00828534634407772
otu_784	otu_808	0.7114386072814892	4.358001463220518e-4	0.00828534634407772
otu_12	otu_545	-0.7114168702363056	4.360569807528858e-4	0.00828578406644545
otu_316	otu_703	0.7114168702363056	4.360569807528858e-4	0.00828578406644545
otu_29	otu_68	0.7113510683977886	4.3683524821336306e-4	0.008298347642018313
otu_860	otu_869	0.7113098751651278	4.3732305971144747e-4	0.008305388311926192
otu_305	otu_673	0.7112976304170215	4.37468151663456e-4	0.008305918220546238
otu_160	otu_773	-0.7112422387446734	4.381250168954409e-4	0.008316161943621123
otu_191	otu_574	0.7112068965517241	4.385445623655837e-4	0.008319669272543658
otu_574	otu_764	0.7112068965517241	4.385445623655837e-4	0.008319669272543658
otu_175	otu_721	0.711080502921773	4.400477717036999e-4	0.008345952867881036
otu_286	otu_68	0.7110490858808448	4.4042209612804584e-4	0.008350817679286082
otu_575	otu_640	0.7110301750097784	4.406475438729629e-4	0.00835285780142822
otu_618	otu_851	0.7110139177646785	4.408414345946632e-4	0.008354298801692873
otu_224	otu_421	0.7109882725376994	4.411474377932212e-4	0.008357863085012657
otu_2	otu_97	0.7109436593004451	4.416802008875287e-4	0.008365720448451224
otu_356	otu_719	-0.710920338584952	4.419589102497845e-4	0.008368762950270833
otu_643	otu_827	0.7108759881394292	4.42489361681897e-4	0.008376569444061469
otu_635	otu_776	0.7108408677319222	4.429098016411892e-4	0.008382289746627752
otu_138	otu_737	0.7107817239289672	4.4361860258268493e-4	0.008393109161782198
otu_698	otu_898	0.7107678279093006	4.437852774028528e-4	0.008393109161782198
otu_337	otu_589	0.710754830524185	4.4394122180158035e-4	0.008393109161782198
otu_667	otu_893	0.7107492282850634	4.4400845259784383e-4	0.008393109161782198
otu_118	otu_763	0.7107438016528925	4.4407358424125576e-4	0.008393109161782198
otu_808	otu_827	0.7107079598698515	4.445039693132813e-4	0.0083990038200608165
otu_183	otu_744	-0.7106303451694354	4.454371756423825e-4	0.008408555298672462
otu_744	otu_860	-0.7106303451694354	4.454371756423825e-4	0.008408555298672462
otu_116	otu_346	0.71062948198758	4.4544756353404047e-4	0.008408555298672462
otu_22	otu_66	0.7106264530718966	4.454840164020979e-4	0.008408555298672462
otu_204	otu_765	0.7105795721828191	4.4604854935914595e-4	0.008416969378162628
otu_713	otu_727	0.7105082514722898	4.4690854958906456e-4	0.008430952983943182
otu_718	otu_784	0.7104423394332239	4.477045838933158e-4	0.008440032212337155
otu_621	otu_659	0.7104376660764102	4.477610707942503e-4	0.008440032212337155
otu_868	otu_872	0.7104373551489774	4.4776482919139937e-4	0.008440032212337155
otu_789	otu_879	0.710428973956299	4.47866148634235e-4	0.008440032212337155
otu_296	otu_678	0.7103868502888199	4.483756728610455e-4	0.008446226699999365
otu_261	otu_500	0.7103624095038367	4.486715323310797e-4	0.008446226699999365
otu_376	otu_48	0.7103624095038367	4.486715323310797e-4	0.008446226699999365
otu_466	otu_538	0.7103624095038367	4.486715323310797e-4	0.008446226699999365
otu_617	otu_847	0.7103500088510334	4.4882170759996676e-4	0.00844635777370684
otu_851	otu_893	0.7103421554166297	4.489168369201657e-4	0.00844635777370684
otu_217	otu_382	0.7103123867730415	4.492775826849815e-4	0.008450901791502322
otu_531	otu_762	0.7102297164146428	4.502807008397447e-4	0.008467523203162044
otu_506	otu_575	0.7101937358224573	4.507178819186386e-4	0.008469410074786124
otu_14	otu_894	0.7101919550737109	4.507395282196125e-4	0.008469410074786124
otu_678	otu_894	0.7101919550737109	4.507395282196125e-4	0.008469410074786124
otu_16	otu_552	0.710148114710999	4.5127271860323503e-4	0.008473418286144558
otu_29	otu_500	0.7101449275362319	4.5131150220378835e-4	0.008473418286144558
otu_29	otu_622	0.7101449275362319	4.5131150220378835e-4	0.008473418286144558
otu_314	otu_346	0.7100887500573257	4.5199557131958557e-4	0.008484014330732773
otu_175	otu_645	0.71	4.530780705325199e-4	0.008502081368033593
otu_48	otu_802	0.709987524013414	4.5323041874523184e-4	0.008502689030965339
otu_175	otu_452	0.7098901098901099	4.544214715576089e-4	0.008522777512071207
otu_29	otu_430	0.7098121848603598	4.553761516237209e-4	0.00853616506809914
otu_531	otu_834	0.7098121848603598	4.553761516237209e-4	0.00853616506809914
otu_113	otu_345	0.7097350336636429	4.5632303029297105e-4	0.008548655141042487
otu_587	otu_841	0.7097350336636429	4.5632303029297105e-4	0.008548655141042487
otu_808	otu_90	-0.709728418321678	4.564042984043226e-4	0.008548655141042487
otu_278	otu_306	0.709695131016274	4.568134128086765e-4	0.008554057449465722
otu_430	otu_506	0.7096312689779826	4.5759917574850206e-4	0.008566507971566516
otu_198	otu_48	0.7096063551840391	4.5790602815642956e-4	0.008567726412781178
otu_198	otu_89	0.7096063551840391	4.5790602815642956e-4	0.008567726412781178
otu_574	otu_848	0.7095904901053662	4.5810152259395664e-4	0.008569122067925383
otu_345	otu_77	0.7095761381475667	4.5827843299695026e-4	0.0085692634527664
otu_278	otu_718	0.7095702613111311	4.583508909847822e-4	0.0085692634527664
otu_115	otu_533	0.709526817782417	4.588868266419688e-4	0.008577020760832325
otu_190	otu_737	0.7094948802286462	4.592811599144486e-4	0.008582127996334421
otu_10	otu_421	-0.7093905460825585	4.6057138258870367e-4	0.008599435540663055
otu_184	otu_346	0.7093905460825585	4.6057138258870367e-4	0.008599435540663055
otu_717	otu_816	0.7093905460825585	4.6057138258870367e-4	0.008599435540663055
otu_164	otu_3	0.7093795758795672	4.607072217270858e-4	0.008599706359528293
otu_466	otu_561	-0.7093595969373614	4.6095469955265145e-4	0.008602060370061539
otu_477	otu_73	0.7093191174806827	4.6145646228379356e-4	0.008606891637059513
otu_531	otu_575	0.7093191174806827	4.6145646228379356e-4	0.008606891637059513
otu_402	otu_784	0.7092810229958452	4.61929086045032e-4	0.00861143442149324
otu_376	otu_721	0.7092798840986856	4.6194322223991335e-4	0.00861143442149324
otu_370	otu_80	0.7092701126257138	4.620645226161013e-4	0.00861143442149324
otu_215	otu_438	0.7092531641510192	4.622749805172077e-4	0.008613091882002528
otu_482	otu_869	-0.7092348755292902	4.6250217109577996e-4	0.008615060152059002
otu_489	otu_847	0.7091621370454021	4.634067051529911e-4	0.008629640996958328
otu_718	otu_830	0.7090289683236348	4.650666113383828e-4	0.008653347682635669
otu_762	otu_783	0.7090289683236348	4.650666113383828e-4	0.008653347682635669
otu_148	otu_506	0.7090190178746744	4.6519084318230597e-4	0.008653347682635669
otu_643	otu_762	-0.7090190178746744	4.6519084318230597e-4	0.008653347682635669
otu_559	otu_667	0.7090110616582991	4.652901972250767e-4	0.008653347682635669
otu_432	otu_677	0.7089374791086702	4.66209921603955e-4	0.008665904642958805
otu_677	otu_885	0.7089374791086702	4.66209921603955e-4	0.008665904642958805
otu_558	otu_847	0.7088767847865374	4.669697155872399e-4	0.00867304039913446
otu_430	otu_609	0.7088695391965346	4.670604888352692e-4	0.00867304039913446
otu_48	otu_805	0.7088695391965346	4.670604888352692e-4	0.00867304039913446
otu_504	otu_721	0.7088677194441246	4.6708328917399733e-4	0.00867304039913446
otu_160	otu_447	0.7087785889247509	4.682011962193755e-4	0.00869033526759456
otu_493	otu_827	0.7087739115566184	4.6825992419075035e-4	0.00869033526759456
otu_40	otu_862	0.7087386407775087	4.687029777037388e-4	0.008692417842315761
otu_731	otu_896	0.7087386407775087	4.687029777037388e-4	0.008692417842315761
otu_125	otu_721	0.7087259317200453	4.6886270967849697e-4	0.008692417842315761
otu_270	otu_721	0.7087259317200453	4.6886270967849697e-4	0.008692417842315761
otu_302	otu_357	0.7086275845308396	4.701003371299084e-4	0.008713083549795865
otu_14	otu_676	-0.7086151050842171	4.7025758014496155e-4	0.008713719281138378
otu_54	otu_653	0.7085651724217106	4.708871869270048e-4	0.008723105138692733
otu_184	otu_561	0.7085451771934609	4.71139509880647e-4	0.008725498798615297
otu_183	otu_667	0.7085142738931188	4.7152970953523443e-4	0.008726297948789706
otu_224	otu_29	0.7085125073957538	4.715520224598535e-4	0.008726297948789706
otu_261	otu_622	0.7085125073957538	4.715520224598535e-4	0.008726297948789706
otu_357	otu_834	-0.7083376853250161	4.737646723298461e-4	0.008764955603249849
otu_356	otu_77	0.7083051288933825	4.7417769839297463e-4	0.008769920913832824
otu_734	otu_794	0.7082872800963946	4.744042663755721e-4	0.008769920913832824
otu_868	otu_875	0.7082872800963946	4.744042663755721e-4	0.008769920913832824
otu_32	otu_489	0.7082554200468502	4.7480891820450566e-4	0.008775112617121914
otu_263	otu_892	-0.7082285572478823	4.7515032822786907e-4	0.008777449578495885
otu_261	otu_90	0.7082231738389454	4.752187732035562e-4	0.008777449578495885
otu_618	otu_848	0.7082162437659025	4.7530689489061473e-4	0.008777449578495885
otu_169	otu_783	0.7081724910857486	4.758635675128353e-4	0.008785440534264057
otu_168	otu_717	0.7081116412354428	4.766386912091747e-4	0.008797459343266006
otu_276	otu_462	0.7080898984929993	4.769159168311887e-4	0.008800284436690271
otu_113	otu_206	0.7080531970909802	4.7738418007381433e-4	0.00880205024633498
otu_12	otu_489	0.7080531970909802	4.7738418007381433e-4	0.00880205024633498
otu_12	otu_80	0.7080531970909802	4.7738418007381433e-4	0.00880205024633498
otu_718	otu_860	0.7080107662313264	4.779260307576916e-4	0.008809749117290546
otu_32	otu_855	0.7079939251413655	4.781412397130147e-4	0.008811424468512645
otu_297	otu_776	0.7079545454545455	4.786447863351917e-4	0.00881841119737277
otu_148	otu_881	0.7078997182060282	4.7934661069382045e-4	0.008827036172796928
otu_297	otu_316	0.7078985155113445	4.7936201576126436e-4	0.008827036172796928
otu_232	otu_864	0.7078770478478724	4.7963706139464435e-4	0.008829806847638134
otu_3	otu_68	0.7078622267393646	4.798270290011786e-4	0.008831010259020392
otu_302	otu_871	0.7078263783006267	4.802867759718943e-4	0.008836202276312108
otu_188	otu_204	0.7078207901427127	4.8035847636196394e-4	0.008836202276312108
otu_154	otu_74	0.7078067527696111	4.805386268382783e-4	0.00883722255209907
otu_138	otu_70	0.7077664642398048	4.81055993831081e-4	0.008844442183857767
otu_318	otu_54	-0.707725321888412	4.81584813547542e-4	0.00885186858013371
otu_201	otu_452	0.7076923076923077	4.820095158155624e-4	0.008857377869573193
otu_250	otu_580	0.7075616144993638	4.836939080643532e-4	0.008886026290297848
otu_232	otu_830	0.7075133967717998	4.843166064572024e-4	0.008893172639595747
otu_184	otu_284	-0.707495428862085	4.845488236235873e-4	0.008893172639595747
otu_337	otu_479	0.707495428862085	4.845488236235873e-4	0.008893172639595747
otu_573	otu_868	0.7074926453375946	4.845848063395053e-4	0.008893172639595747
otu_239	otu_550	0.7074778089191416	4.847766355262628e-4	0.008894390064602487
otu_261	otu_357	-0.7074380165289256	4.8529145442666177e-4	0.008899228233879453
otu_261	otu_479	0.7074380165289256	4.8529145442666177e-4	0.008899228233879453
otu_275	otu_773	0.7074230116334173	4.854857026486137e-4	0.008900487496358807
otu_346	otu_745	0.7074130837223088	4.8561426228266313e-4	0.008900542139525739
otu_14	otu_346	-0.7073767365164096	4.860851804546762e-4	0.008903345789090243
otu_148	otu_68	0.7073764571106776	4.860888019666554e-4	0.008903345789090243
otu_573	otu_717	0.7073359073359073	4.866146301734098e-4	0.008903345789090243
otu_209	otu_74	-0.70733344623362	4.866465600052994e-4	0.008903345789090243
otu_224	otu_74	-0.70733344623362	4.866465600052994e-4	0.008903345789090243
otu_640	otu_74	-0.70733344623362	4.866465600052994e-4	0.008903345789090243
otu_74	otu_763	-0.70733344623362	4.866465600052994e-4	0.008903345789090243
otu_113	otu_148	0.707293193339751	4.8716904540135886e-4	0.008910604712739797
otu_202	otu_267	0.7072407274679864	4.878507714307645e-4	0.008920771743015187
otu_504	otu_703	0.707219189864022	4.8813085922638777e-4	0.008923591121622249
otu_676	otu_848	0.7071748464034457	4.887079581243903e-4	0.008931837349155309
otu_439	otu_493	0.7071590712293833	4.889134006262896e-4	0.008933288523534134
otu_201	otu_439	0.7069979871584882	4.910154261192901e-4	0.008967072749711622
otu_245	otu_439	0.7069979871584882	4.910154261192901e-4	0.008967072749711622
otu_676	otu_802	0.7069178233953927	4.920643603361086e-4	0.008983913859655341
otu_29	otu_655	-0.7067125203356086	4.947594124851129e-4	0.009030792716789818
otu_1	otu_325	0.7066874235646945	4.950897209288208e-4	0.00903168858037849
otu_286	otu_765	0.7066848343079148	4.951238098094279e-4	0.00903168858037849
otu_655	otu_896	-0.7066797478503836	4.951907814119139e-4	0.00903168858037849
otu_48	otu_738	0.7066626052876709	4.954165481925177e-4	0.009033481674734471
otu_352	otu_9	0.7066121279037739	4.960818408965562e-4	0.009043286151076213
otu_611	otu_719	-0.7065461786878602	4.969521958877454e-4	0.009056822791396205
otu_67	otu_737	0.7064829914840548	4.977873159695001e-4	0.00906970669276217
otu_520	otu_713	0.7064689851778876	4.979725930436274e-4	0.00906970669276217
otu_148	otu_789	0.7064459340207354	4.982776439992342e-4	0.00906970669276217
otu_232	otu_558	0.7064437186282948	4.983069700867926e-4	0.00906970669276217
otu_261	otu_670	0.7064437186282948	4.983069700867926e-4	0.00906970669276217
otu_190	otu_753	-0.706420523104591	4.986141070923988e-4	0.00906970669276217
otu_31	otu_337	-0.7064148027350943	4.986898764682834e-4	0.00906970669276217
otu_727	otu_891	0.7064148027350943	4.986898764682834e-4	0.00906970669276217
otu_337	otu_506	0.7064056723008099	4.988108342511843e-4	0.00906970669276217
otu_489	otu_863	0.7063713605183176	4.992656112428051e-4	0.009075647464079266
otu_643	otu_730	0.7063456831573786	4.996061757833736e-4	0.009078062385406632
otu_851	otu_862	0.7063420312915445	4.99654627313495e-4	0.009078062385406632
otu_154	otu_609	-0.7063234805252522	4.999008132715588e-4	0.009080207596472321
otu_217	otu_352	0.7062834217998425	5.004327813542542e-4	0.009087541330070233
otu_559	otu_87	0.7062324447637571	5.01110436556429e-4	0.009097516214491152
otu_121	otu_763	-0.7061950931722767	5.016074586561281e-4	0.009100393293000737
otu_160	otu_267	0.7061915890127816	5.016541085240966e-4	0.009100393293000737
otu_275	otu_54	0.7061915890127816	5.016541085240966e-4	0.009100393293000737
otu_711	otu_735	0.7060808680842299	5.031300032225516e-4	0.009100451499380888
otu_358	otu_805	0.7060188764045695	5.039579529677596e-4	0.009100451499380888
otu_119	otu_181	0.7060180864974624	5.039685102865565e-4	0.009100451499380888
otu_119	otu_53	0.7060180864974624	5.039685102865565e-4	0.009100451499380888
otu_149	otu_383	0.7060180864974624	5.039685102865565e-4	0.009100451499380888
otu_149	otu_661	0.7060180864974624	5.039685102865565e-4	0.009100451499380888
otu_174	otu_383	0.7060180864974624	5.039685102865565e-4	0.009100451499380888
otu_174	otu_661	0.7060180864974624	5.039685102865565e-4	0.009100451499380888
