source	target	Pearson	P_value	FDR
otu_192	otu_66	0.9363737804455112	1.2866154808222063e-9	4.712669706395592e-8
otu_376	otu_417	0.9363387636995828	1.2928349502061565e-9	4.733004645186547e-8
otu_239	otu_645	0.9362684178514482	1.305409558227666e-9	4.776572423796802e-8
otu_713	otu_92	0.936212402730394	1.3154997091646692e-9	4.811009153083338e-8
otu_713	otu_830	0.9361962446111405	1.3184229263885072e-9	4.819213168164613e-8
otu_119	otu_805	0.9361550266847395	1.3259060516190857e-9	4.844067902812078e-8
otu_29	otu_659	0.936147035499939	1.3273611099151594e-9	4.846885421244042e-8
otu_370	otu_532	0.9361155351815001	1.3331109549596931e-9	4.862978134275239e-8
otu_322	otu_880	0.936115373142751	1.3331404868921481e-9	4.862978134275239e-8
otu_305	otu_429	0.9360545768564569	1.3443000046464704e-9	4.901162918175063e-8
otu_802	otu_871	0.93599832388355	1.3546990196289244e-9	4.9365371575948405e-8
otu_12	otu_69	0.9359906365597243	1.3561254341709628e-9	4.9391955946711796e-8
otu_818	otu_863	0.9359582531945935	1.3621495043025789e-9	4.958587995220831e-8
otu_343	otu_562	0.9359219306646619	1.368934743339878e-9	4.980729921404373e-8
otu_119	otu_880	0.9358951557303273	1.373955171857233e-9	4.9964313371243325e-8
otu_880	otu_91	0.935883914041183	1.3760681483176995e-9	5.0015490297520646e-8
otu_608	otu_880	0.9358614936050534	1.380290326480349e-9	5.0143237918821736e-8
otu_258	otu_66	0.9358537065681627	1.381759595631138e-9	5.017089810448388e-8
otu_500	otu_622	0.9358452725239587	1.3833520995376603e-9	5.020300225644199e-8
otu_209	otu_872	0.9358353322756451	1.3852314850737457e-9	5.022633103308931e-8
otu_488	otu_552	0.9358343773866805	1.3854122293821547e-9	5.022633103308931e-8
otu_239	otu_353	0.9357094667898849	1.4092234046358953e-9	5.10634550240152e-8
otu_818	otu_880	0.9356458392543008	1.4214909249687935e-9	5.148165089324896e-8
otu_215	otu_577	0.935625653288587	1.4254024627291528e-9	5.159694839039399e-8
otu_319	otu_863	0.9355685821237354	1.4365126865811817e-9	5.193862025286269e-8
otu_148	otu_29	0.935568339691036	1.4365602041266357e-9	5.193862025286269e-8
otu_417	otu_751	0.9355658837880799	1.4370398204732737e-9	5.193862025286269e-8
otu_54	otu_751	0.9355586871997835	1.4384466950900787e-9	5.196297041855475e-8
otu_276	otu_898	0.9355450499908441	1.4411161153304874e-9	5.2032881197230575e-8
otu_765	otu_97	0.9354304363357452	1.4637233647363246e-9	5.2822228716421454e-8
otu_169	otu_3	0.9354186596463295	1.4660639369168393e-9	5.287976976738824e-8
otu_748	otu_782	0.9353625733537101	1.4772560952280855e-9	5.325635961616775e-8
otu_272	otu_488	0.9353464286302405	1.480491951255658e-9	5.334588080182817e-8
otu_558	otu_871	0.9353209602162625	1.4856089691761554e-9	5.350305960331768e-8
otu_138	otu_3	0.9352932457737914	1.4911951673468593e-9	5.367696733411681e-8
otu_545	otu_797	0.9352846420502766	1.4929328884250026e-9	5.371223928934542e-8
otu_169	otu_55	0.9352439415861502	1.5011785148288936e-9	5.398149589904245e-8
otu_53	otu_805	0.9351715637941433	1.5159411503873343e-9	5.4484708405097716e-8
otu_116	otu_12	0.9351305256363285	1.5243681872334491e-9	5.4759817353450557e-8
otu_621	otu_794	0.9350630504240186	1.5383139206903707e-9	5.522384173984185e-8
otu_70	otu_89	0.9350604983159123	1.5388437191177218e-9	5.522384173984185e-8
otu_292	otu_805	0.935011245204232	1.5490972948839499e-9	5.5563674024390104e-8
otu_577	otu_682	0.9349119974806448	1.5699426203497069e-9	5.628287969646223e-8
otu_292	otu_880	0.9348703385991637	1.578765784771008e-9	5.6570578241370054e-8
otu_181	otu_488	0.9348567031709537	1.5816632448206747e-9	5.664576257701371e-8
otu_12	otu_193	0.9348390911333408	1.5854126900194387e-9	5.675136859485744e-8
otu_12	otu_532	0.9347579449349811	1.602789012622452e-9	5.734440891399743e-8
otu_239	otu_55	0.9347298890985781	1.6088359533483754e-9	5.7531713940221725e-8
otu_316	otu_847	0.9346754113902921	1.6206349595648817e-9	5.7924419260776875e-8
otu_520	otu_727	0.9346664684650767	1.6225791821256053e-9	5.796467848403952e-8
otu_175	otu_723	0.9346339399140359	1.6296681781824418e-9	5.81885953636568e-8
otu_286	otu_97	0.9345913035168826	1.6390013790612556e-9	5.849237751376916e-8
otu_559	otu_871	0.9345797292559443	1.6415431236538325e-9	5.855360363970259e-8
otu_5	otu_92	0.9345508371555785	1.6479031472727002e-9	5.8750897115744417e-8
otu_429	otu_751	0.9344989821650963	1.6593726392954977e-9	5.9130062937510155e-8
otu_302	otu_558	0.9344390623946821	1.6727135232486035e-9	5.957549933355177e-8
otu_560	otu_880	0.9343681185169767	1.6886312348418642e-9	6.011221868440581e-8
otu_439	otu_550	0.9343513328134596	1.692416873311231e-9	6.021673610080663e-8
otu_396	otu_717	0.9343234860849697	1.6987138362623e-9	6.041045753082127e-8
otu_588	otu_635	0.9343185185283988	1.699839380364665e-9	6.04201684667633e-8
otu_429	otu_625	0.9342651071506927	1.7119821116295952e-9	6.08212752600798e-8
otu_164	otu_209	0.934253516819516	1.7146271069634622e-9	6.088472486630378e-8
otu_192	otu_805	0.9342370172466801	1.7183987566227188e-9	6.09880972831206e-8
otu_191	otu_784	0.9342253868777743	1.7210615155249798e-9	6.105203001719143e-8
otu_116	otu_192	0.9342184035773081	1.7226624571264892e-9	6.107825128128917e-8
otu_53	otu_880	0.9342038726145914	1.7259973450478583e-9	6.116589391380601e-8
otu_265	otu_9	0.9341893358541687	1.729339338396585e-9	6.125370062378628e-8
otu_138	otu_227	0.9341293764649371	1.7431842636028705e-9	6.171325068287564e-8
otu_54	otu_635	0.9341186933339042	1.7456613932154141e-9	6.177009331279865e-8
otu_660	otu_763	0.9340257333476564	1.7673471575108124e-9	6.250446399527315e-8
otu_843	otu_9	0.9340221877405914	1.7681789366008616e-9	6.250446399527315e-8
otu_12	otu_618	0.9339415690957574	1.7871859547824442e-9	6.311355579662625e-8
otu_526	otu_580	0.9339415501470217	1.7871903956745427e-9	6.311355579662625e-8
otu_659	otu_9	0.9339341830502675	1.7889361103584633e-9	6.31437429072542e-8
otu_558	otu_721	0.9339053875267637	1.7957746401009445e-9	6.334076434610207e-8
otu_343	otu_681	0.9339031569232363	1.7963053267067153e-9	6.334076434610207e-8
otu_370	otu_814	0.9338906216661181	1.7992900502861175e-9	6.341446126508148e-8
otu_311	otu_552	0.9338750743825371	1.8029981951883656e-9	6.351356862930943e-8
otu_802	otu_850	0.9338687165389511	1.804516536196843e-9	6.353547641305885e-8
otu_38	otu_79	0.9337536294352086	1.8321966166467973e-9	6.44780374386586e-8
otu_482	otu_660	0.9337144969756587	1.841693464399441e-9	6.478008237358549e-8
otu_172	otu_263	0.9336765414295326	1.850946285131272e-9	6.50732484647639e-8
otu_201	otu_418	0.9336710456243336	1.8522894329464634e-9	6.508818336614455e-8
otu_666	otu_682	0.933543501467935	1.883703415472837e-9	6.615924840190922e-8
otu_181	otu_263	0.9334936683681445	1.8961041625686903e-9	6.656180219228257e-8
otu_784	otu_871	0.9334607884195062	1.9043258081552494e-9	6.681732474198586e-8
otu_286	otu_677	0.9334284541722969	1.9124415384652593e-9	6.706888000013049e-8
otu_418	otu_885	0.9334206157269738	1.9144135166015985e-9	6.710483303791044e-8
otu_383	otu_880	0.9334066388034019	1.91793425585729e-9	6.719501152651571e-8
otu_661	otu_880	0.9333877953088313	1.922690007205574e-9	6.732834829580152e-8
otu_552	otu_863	0.9333828078818055	1.9239505544277336e-9	6.73392195040099e-8
otu_160	otu_666	0.9333456720592727	1.933358806383012e-9	6.763511291273562e-8
otu_526	otu_70	0.9333061958558181	1.9434045483990303e-9	6.79372371806335e-8
otu_801	otu_830	0.9333042058791703	1.943912142365889e-9	6.79372371806335e-8
otu_552	otu_625	0.9332845637366751	1.94892879612496e-9	6.807899327459471e-8
otu_397	otu_805	0.9332299442333339	1.962939144561915e-9	6.853461813299028e-8
otu_69	otu_880	0.9332247522735817	1.9642754089943537e-9	6.854750560703289e-8
otu_871	otu_92	0.9332008392381699	1.970440921539307e-9	6.872882419046256e-8
otu_116	otu_816	0.9331770735255455	1.9765853398467925e-9	6.890922899507196e-8
otu_784	otu_885	0.9331531557850289	1.982785935439324e-9	6.909141394306663e-8
otu_19	otu_834	0.9331380466954038	1.9867121281436084e-9	6.919420579572796e-8
otu_145	otu_149	0.9331068103957915	1.994850062914111e-9	6.944351329032442e-8
otu_621	otu_879	0.9329708258849241	2.030622781035163e-9	7.065410909604723e-8
otu_383	otu_805	0.9329505451691418	2.0360060304369654e-9	7.080665525674699e-8
otu_532	otu_880	0.9329157885932339	2.0452612936594505e-9	7.109364367307857e-8
otu_661	otu_805	0.932908898945402	2.0471002670774396e-9	7.112268555361794e-8
otu_417	otu_66	0.9327791554811895	2.0820052348824447e-9	7.229995248776489e-8
otu_116	otu_272	0.9327674987320845	2.0851667059673673e-9	7.237427789037371e-8
otu_650	otu_775	0.9327588761494904	2.0875081663263018e-9	7.242008262190062e-8
otu_497	otu_559	0.93269588479964	2.104683316517253e-9	7.295348121487021e-8
otu_138	otu_286	0.9326949396898588	2.1049419984819906e-9	7.295348121487021e-8
otu_552	otu_728	0.9326196055883613	2.1256485460696695e-9	7.362056456292374e-8
otu_814	otu_880	0.9326173652018234	2.1262669402943857e-9	7.362056456292374e-8
otu_718	otu_830	0.9326029875628632	2.130240206454914e-9	7.372212151987231e-8
otu_432	otu_784	0.9325438433222989	2.1466535216063676e-9	7.425388726079693e-8
otu_145	otu_272	0.9325342528166761	2.1493256063820354e-9	7.431004959899176e-8
otu_376	otu_805	0.9324985811443902	2.1592896359834413e-9	7.461814346170764e-8
otu_54	otu_618	0.9324844517880051	2.163247803110835e-9	7.471849478230192e-8
otu_116	otu_552	0.9323709157682235	2.195285286887838e-9	7.578813443422427e-8
otu_302	otu_871	0.9323058619662917	2.2138304522911767e-9	7.639116218918668e-8
otu_660	otu_759	0.9322642424717652	2.2257671261627365e-9	7.673702969252933e-8
otu_285	otu_746	0.9322633661025936	2.2260191467893264e-9	7.673702969252933e-8
otu_376	otu_40	0.9322261482772844	2.236742790984181e-9	7.706921830519923e-8
otu_592	otu_834	0.9321855195753878	2.248500940993381e-9	7.74031537831757e-8
otu_55	otu_834	0.9321851146766594	2.248618624633991e-9	7.74031537831757e-8
otu_192	otu_751	0.9320001061094975	2.302856794145214e-9	7.923168841836708e-8
otu_12	otu_174	0.9319823710656027	2.308116364702073e-9	7.933883657046236e-8
otu_168	otu_263	0.9319820558369084	2.3082098454807465e-9	7.933883657046236e-8
otu_376	otu_818	0.93195475430739	2.3163273521475958e-9	7.957926195385992e-8
otu_191	otu_558	0.9319046804898413	2.331280946066272e-9	8.005419977393077e-8
otu_138	otu_580	0.9318909461171061	2.335397430996977e-9	8.015672073575872e-8
otu_258	otu_370	0.9318729378417894	2.3408044391715066e-9	8.030341501970945e-8
otu_462	otu_900	0.9318601798877197	2.344641814033821e-9	8.03961457239773e-8
otu_2	otu_617	0.931838383718818	2.351210559581318e-9	8.0582398269287e-8
otu_116	otu_319	0.9317667592314889	2.3729103126868267e-9	8.128680102561216e-8
otu_559	otu_713	0.9317612340132326	2.374591634435319e-9	8.130509984649163e-8
otu_169	otu_352	0.9317543135409373	2.3766988377360576e-9	8.133795597459238e-8
otu_31	otu_730	0.9317456232049617	2.3793473857836034e-9	8.136174276195381e-8
otu_588	otu_66	0.9317445007106518	2.3796897785643978e-9	8.136174276195381e-8
otu_202	otu_209	0.931738269325581	2.381590924471766e-9	8.138748233503417e-8
otu_278	otu_871	0.9317246968417937	2.3857360531565064e-9	8.148984506193762e-8
otu_566	otu_899	0.9317041696331724	2.3920172509406257e-9	8.166503597190164e-8
otu_397	otu_880	0.9316919476389531	2.3957642536487356e-9	8.175358076148665e-8
otu_288	otu_452	0.9316869424159528	2.397300136181002e-9	8.176662389411198e-8
otu_285	otu_322	0.9316146869498717	2.419569877787353e-9	8.24865005570257e-8
otu_617	otu_830	0.9315810704042589	2.429992873587139e-9	8.280200716748177e-8
otu_31	otu_520	0.9315689505080912	2.433760304398902e-9	8.28905311554909e-8
otu_263	otu_397	0.9315008359296137	2.4550301791492757e-9	8.357479297664942e-8
otu_174	otu_574	0.9314608712800415	2.4675859133793665e-9	8.396189111698319e-8
otu_370	otu_38	0.931447328609187	2.4718533886414207e-9	8.40667374152348e-8
otu_603	otu_834	0.9314418601115606	2.473578675221688e-9	8.408506579616901e-8
otu_635	otu_667	0.9314008481442131	2.4865498549075937e-9	8.445484468887178e-8
otu_376	otu_66	0.9313999336689929	2.486839845161626e-9	8.445484468887178e-8
otu_302	otu_418	0.9313834263137739	2.4920780994364122e-9	8.459220659753599e-8
otu_272	otu_880	0.9313777798097936	2.4938722198442065e-9	8.461258374996553e-8
otu_263	otu_818	0.9313638128300542	2.4983151103441514e-9	8.472276639270434e-8
otu_477	otu_885	0.9313151366742661	2.5138529036183854e-9	8.520891362833893e-8
otu_370	otu_863	0.9312932935697048	2.520853081833252e-9	8.540534561568526e-8
otu_386	otu_577	0.9312814309954107	2.524661812941531e-9	8.549351679600762e-8
otu_193	otu_488	0.9312626842535187	2.530691656232875e-9	8.565678215241703e-8
otu_63	otu_794	0.9311895193444418	2.554345623906329e-9	8.6416133861568e-8
otu_728	otu_814	0.9311432625592786	2.569400692209456e-9	8.688399020087663e-8
otu_284	otu_500	0.9310842646376235	2.5887163523918844e-9	8.74954030482247e-8
otu_376	otu_608	0.9310694671772974	2.593580905596582e-9	8.761803635131713e-8
otu_149	otu_376	0.9310637860876305	2.5954507432146556e-9	8.763943157507475e-8
otu_352	otu_573	0.931041063222293	2.6029414179618016e-9	8.785051235212412e-8
otu_191	otu_850	0.9309793251984347	2.6233895056293477e-9	8.849850290384847e-8
otu_215	otu_9	0.9308747860848712	2.6583373280431033e-9	8.963478423519648e-8
otu_488	otu_728	0.9308172734038409	2.677738475398428e-9	9.024602576430764e-8
otu_682	otu_794	0.9307642639399597	2.695731193824713e-9	9.080924148931576e-8
otu_592	otu_677	0.9307255457481287	2.7089404053270982e-9	9.121085993727478e-8
otu_116	otu_174	0.930717200582925	2.7117947887234095e-9	9.126361227234587e-8
otu_322	otu_376	0.930660965536049	2.7310997907648016e-9	9.186968617477269e-8
otu_138	otu_288	0.9306255460801658	2.7433211258198753e-9	9.22370152341601e-8
otu_12	otu_258	0.9306185681521106	2.7457343065862005e-9	9.227437871673947e-8
otu_813	otu_95	0.9306106356651568	2.7484801101707035e-9	9.23228797575634e-8
otu_376	otu_532	0.930599752153373	2.7522513157407502e-9	9.240576231854164e-8
otu_12	otu_717	0.9305847215141553	2.757467143510439e-9	9.253704605276795e-8
otu_139	otu_154	0.93057682450898	2.760210948693498e-9	9.258528689048761e-8
otu_305	otu_417	0.9305547507439703	2.767893247934694e-9	9.279905479688712e-8
otu_48	otu_504	0.9305205564646271	2.7798310320292785e-9	9.315522658444783e-8
otu_376	otu_91	0.9305149870592618	2.7817796954821006e-9	9.31764733917719e-8
otu_181	otu_805	0.9304934490947308	2.7893267695588975e-9	9.338513184660199e-8
otu_125	otu_22	0.9303800818385327	2.829350975730449e-9	9.46803964853028e-8
otu_160	otu_759	0.9303592994304231	2.8367428406284034e-9	9.488295685341139e-8
otu_263	otu_53	0.9303533118728107	2.8388753570141034e-9	9.490949519043943e-8
otu_263	otu_417	0.9302512316067297	2.875455429318663e-9	9.608711881583667e-8
otu_172	otu_488	0.9302343487370078	2.881545224653337e-9	9.624524002946743e-8
otu_227	otu_813	0.9302198731537756	2.886775707366951e-9	9.637452427477154e-8
otu_19	otu_239	0.9301584797895731	2.9090525544006596e-9	9.707250887274065e-8
otu_265	otu_872	0.9301384079722183	2.9163684800437295e-9	9.727083877250794e-8
otu_805	otu_814	0.9299952828487301	2.969007706354887e-9	9.897995775898823e-8
otu_327	otu_753	0.9299794001428314	2.9749005481249924e-9	9.91297843201255e-8
otu_66	otu_743	0.9299522283063145	2.9850055760505256e-9	9.941976278578808e-8
otu_263	otu_69	0.9299239408738457	2.995558023854983e-9	9.972436378522581e-8
otu_618	otu_625	0.9299068804245166	3.0019380314882937e-9	9.988984033791751e-8
otu_193	otu_263	0.9298904061422283	3.008110205371395e-9	1.0004824913932566e-7
otu_16	otu_29	0.9297802547902185	3.049667629539954e-9	1.01382853147877e-7
otu_174	otu_805	0.9297139635611358	3.0749212065472875e-9	1.0217445636907901e-7
otu_357	otu_497	0.9296892641473312	3.08437742013723e-9	1.0244064387518571e-7
otu_376	otu_728	0.9296329646934615	3.106027879340445e-9	1.0311139671013273e-7
otu_157	otu_784	0.9296112603014556	3.114410063176365e-9	1.0334125825734458e-7
otu_100	otu_541	0.9295988493613797	3.1192122218470786e-9	1.0345216913225715e-7
otu_668	otu_765	0.929594364964604	3.1209488327021973e-9	1.0346135148110428e-7
otu_12	otu_292	0.9295819615233891	3.125756986577244e-9	1.0357230115972356e-7
otu_311	otu_880	0.9295629431583867	3.1331419680924455e-9	1.0375547535567416e-7
otu_215	otu_682	0.9295601890306182	3.134212889221999e-9	1.0375547535567416e-7
otu_128	otu_376	0.9295266283448201	3.147285987381565e-9	1.0413960860954987e-7
otu_285	otu_816	0.9295005801109076	3.157466288428168e-9	1.0442770912675447e-7
otu_286	otu_681	0.9294939969298116	3.1600435601575327e-9	1.0446420119856589e-7
otu_452	otu_738	0.9294847418644948	3.1636702146897733e-9	1.0453533339690087e-7
otu_311	otu_574	0.9294555920534455	3.1751166140736586e-9	1.0486466222697326e-7
otu_305	otu_376	0.9294173645490353	3.1901832286962417e-9	1.053131935338029e-7
otu_29	otu_409	0.9294059610759402	3.1946896239531952e-9	1.0541285930507759e-7
otu_12	otu_728	0.9293402595373398	3.2207640998649367e-9	1.0622277444160851e-7
otu_119	otu_376	0.9293365731629555	3.222232702881911e-9	1.0622277444160851e-7
otu_234	otu_29	0.9293215252473043	3.228233236285405e-9	1.0637111057878399e-7
otu_305	otu_746	0.9292962536669287	3.238333157185025e-9	1.0665432195569044e-7
otu_668	otu_834	0.929203869941601	3.275491877730019e-9	1.0782803637993164e-7
otu_209	otu_744	0.9291728145902742	3.2880671518853433e-9	1.0819175833659499e-7
otu_237	otu_741	0.9291651717277658	3.291168670926936e-9	1.0821957342293942e-7
otu_376	otu_69	0.9291632070664099	3.291966255147827e-9	1.0821957342293942e-7
otu_145	otu_38	0.9291432383194421	3.3000830956808613e-9	1.0843611010175093e-7
otu_477	otu_72	0.9291219726193252	3.3087466100312213e-9	1.0867040071018204e-7
otu_263	otu_292	0.9290597272911779	3.3342204552866406e-9	1.094563265349217e-7
otu_157	otu_72	0.9290538038587536	3.336653620067409e-9	1.094854916555082e-7
otu_209	otu_900	0.9290459197248958	3.339894583120895e-9	1.0954112377291834e-7
otu_285	otu_488	0.9290239669474338	3.348933574898183e-9	1.0974285748986323e-7
otu_172	otu_805	0.9290178400538674	3.35145999841302e-9	1.0974285748986323e-7
otu_12	otu_661	0.9290176047185671	3.351557253949977e-9	1.0974285748986323e-7
otu_38	otu_880	0.9290159524736153	3.352238930887097e-9	1.0974285748986323e-7
otu_29	otu_386	0.9290038713753259	3.357226496802923e-9	1.0985539482336288e-7
otu_488	otu_618	0.9289838014615018	3.3655271902688355e-9	1.1007619064951269e-7
otu_12	otu_383	0.9289741052094068	3.3695437551273244e-9	1.1015672656291708e-7
otu_40	otu_880	0.9289178867157382	3.3929159481971283e-9	1.1086966839300122e-7
otu_477	otu_742	0.9288978478077141	3.401281256643074e-9	1.1106009483720112e-7
otu_263	otu_322	0.9288964213466127	3.4018774464072976e-9	1.1106009483720112e-7
otu_538	otu_90	0.928804271318207	3.440586926473088e-9	1.1227211740364024e-7
otu_345	otu_834	0.9287751228636687	3.452911734314057e-9	1.1262244458409715e-7
otu_493	otu_73	0.9287670982370658	3.456311681304669e-9	1.1268148423373952e-7
otu_357	otu_359	0.9287314767421634	3.4714395802382114e-9	1.1312264445469584e-7
otu_574	otu_880	0.9286004218097255	3.527600656028085e-9	1.1489991916206182e-7
otu_789	otu_881	0.9285434763765483	3.5522522701114667e-9	1.156497160755261e-7
otu_12	otu_397	0.9284733161192479	3.5828331412801617e-9	1.1659177305848151e-7
otu_506	otu_660	0.9284103138558026	3.6104919054480433e-9	1.1743791844448623e-7
