source	target	Rho
otu_160	otu_118	0.584121219511376
otu_280	otu_72	0.584077727903536
otu_789	otu_9	0.584065563015977
otu_734	otu_296	0.583989023003404
otu_640	otu_531	0.583980316189199
otu_843	otu_609	0.583893689956936
otu_172	otu_119	0.583888696494406
otu_191	otu_115	0.583865358355034
otu_496	otu_115	0.583787789065967
otu_588	otu_312	0.583760855348663
otu_773	otu_10	0.583760678442915
otu_387	otu_160	0.583614407839654
otu_698	otu_640	0.583589935752986
otu_477	otu_312	0.583586863444055
otu_744	otu_261	0.583537623296761
otu_888	otu_650	0.583520630539494
otu_802	otu_54	0.583519741388765
otu_661	otu_91	0.583493520211218
otu_628	otu_40	0.583473278130716
otu_655	otu_477	0.583465178711775
otu_640	otu_545	0.583454618553331
otu_660	otu_148	0.583284130774637
otu_830	otu_2	0.58319763346363
otu_118	otu_39	0.583177823488444
otu_677	otu_280	0.583107323625328
otu_603	otu_245	0.58308960717669
otu_802	otu_302	0.583073891224077
otu_592	otu_460	0.583031645706367
otu_827	otu_713	0.583017540337959
otu_862	otu_827	0.582939282823709
otu_885	otu_802	0.582837240917148
otu_830	otu_287	0.582733220191217
otu_477	otu_306	0.582718443874222
otu_678	otu_206	0.582699593589621
otu_618	otu_558	0.58265780612973
otu_346	otu_139	0.582622457962711
otu_383	otu_91	0.582620066692567
otu_677	otu_48	0.582609666766646
otu_531	otu_500	0.582561651910561
otu_409	otu_330	0.582528700313061
otu_322	otu_172	0.582457987874206
otu_666	otu_9	0.582448353799512
otu_900	otu_678	0.582403045455616
otu_609	otu_482	0.58231063176771
otu_802	otu_558	0.582290019404591
otu_765	otu_580	0.582284403343338
otu_536	otu_345	0.582283242186524
otu_99	otu_5	0.582250772932626
otu_677	otu_45	0.582226615932972
otu_175	otu_2	0.582183974861225
otu_741	otu_267	0.582182120510131
otu_539	otu_337	0.582174351032717
otu_765	otu_201	0.582168726592065
otu_574	otu_316	0.582154612459059
otu_872	otu_250	0.582028101654595
otu_687	otu_496	0.58201562994242
otu_261	otu_90	0.581948071151599
otu_325	otu_254	0.58189913669743
otu_816	otu_319	0.581897952224772
otu_850	otu_125	0.581897672072339
otu_113	otu_103	0.581870162928741
otu_416	otu_286	0.581763584529258
otu_497	otu_280	0.581717680953024
otu_477	otu_346	0.581681076285391
otu_128	otu_40	0.581660093447213
otu_670	otu_209	0.581657406638346
otu_763	otu_124	0.581608239218701
otu_784	otu_201	0.581587752476752
otu_592	otu_299	0.58158490385273
otu_802	otu_719	0.581567874670903
otu_764	otu_316	0.581565894438558
otu_432	otu_280	0.581513263426313
otu_191	otu_72	0.581433551599025
otu_432	otu_191	0.581406466449909
otu_157	otu_125	0.581383582066017
otu_499	otu_107	0.581374985540586
otu_560	otu_79	0.581316452240741
otu_777	otu_526	0.581077623035575
otu_506	otu_479	0.581056371526192
otu_444	otu_337	0.581023972066739
otu_73	otu_31	0.581014026599812
otu_764	otu_493	0.581010589466684
otu_783	otu_265	0.580901012816364
otu_533	otu_316	0.580900382960253
otu_356	otu_204	0.580829556949911
otu_541	otu_202	0.580752286213593
otu_343	otu_89	0.580748438443057
otu_744	otu_209	0.580695367694092
otu_900	otu_430	0.580626719286383
otu_741	otu_670	0.580603095755527
otu_635	otu_618	0.580455924738908
otu_611	otu_135	0.58041384762534
otu_678	otu_77	0.580250419594368
otu_668	otu_113	0.580246121918604
otu_435	otu_312	0.580211634422665
otu_761	otu_208	0.580200411626963
otu_773	otu_561	0.580183748248951
otu_267	otu_261	0.580173981440425
otu_438	otu_84	0.580165754782595
otu_574	otu_71	0.580116447224235
otu_834	otu_67	0.579874742712746
otu_863	otu_533	0.579847598827215
otu_855	otu_561	0.579845793250831
otu_107	otu_67	0.57978132375732
otu_737	otu_164	0.57967932655301
otu_629	otu_186	0.579665454639193
otu_893	otu_250	0.579635579339539
otu_719	otu_655	0.579580630758171
otu_497	otu_191	0.579521236740615
otu_573	otu_550	0.579510810193551
otu_775	otu_640	0.579469202487323
otu_541	otu_330	0.579412034091626
otu_609	otu_577	0.579368015335514
otu_275	otu_181	0.57933828287324
otu_543	otu_496	0.579325927395195
otu_609	otu_160	0.579241748387868
otu_666	otu_67	0.579207979765508
otu_628	otu_263	0.579101697412914
otu_784	otu_721	0.579063267217124
otu_512	otu_493	0.57903481066588
otu_797	otu_416	0.578988951336301
otu_898	otu_39	0.578929549276743
otu_533	otu_346	0.578901208906224
otu_682	otu_438	0.578889050416669
otu_667	otu_550	0.578872107242566
otu_452	otu_297	0.578851185319294
otu_533	otu_370	0.578816959897587
otu_875	otu_232	0.5787813570439
otu_609	otu_299	0.578746966466412
otu_896	otu_670	0.578720795866019
otu_447	otu_39	0.5786662532018
otu_618	otu_139	0.578653542362123
otu_113	otu_29	0.578638024149418
otu_834	otu_444	0.578578123885071
otu_764	otu_121	0.578486673886057
otu_292	otu_193	0.578475850644878
otu_67	otu_14	0.57847452599228
otu_645	otu_48	0.578421893187451
otu_885	otu_191	0.578402886189081
otu_682	otu_479	0.57836361041206
otu_287	otu_72	0.578318613178021
otu_896	otu_744	0.578316965927537
otu_776	otu_190	0.578237266997806
otu_892	otu_318	0.57821544543246
otu_721	otu_128	0.578196985839773
otu_622	otu_224	0.57818100844666
otu_763	otu_670	0.578134029463602
otu_797	otu_227	0.578125146585194
otu_444	otu_107	0.578085649956174
otu_843	otu_670	0.578023617912976
otu_875	otu_738	0.577941286999935
otu_560	otu_370	0.577911896063316
otu_640	otu_29	0.577887632539617
otu_370	otu_154	0.577886949266794
otu_587	otu_206	0.577805692695211
otu_580	otu_175	0.577805114588695
otu_892	otu_330	0.5777591726302
otu_681	otu_668	0.577434290037088
otu_561	otu_5	0.577381882012615
otu_580	otu_245	0.577375273780231
otu_896	otu_318	0.577261167433154
otu_794	otu_217	0.577241218717556
otu_531	otu_430	0.577134601641401
otu_789	otu_759	0.577128879771208
otu_577	otu_237	0.577063503160221
otu_316	otu_232	0.577042112304371
otu_482	otu_462	0.577010662781131
otu_325	otu_139	0.577009244340789
otu_884	otu_743	0.577008796481089
otu_698	otu_286	0.57699723943631
otu_741	otu_462	0.576975602930726
otu_763	otu_103	0.576909600114577
otu_284	otu_16	0.576898070252235
otu_592	otu_265	0.576803028592974
otu_80	otu_74	0.576801757306687
otu_698	otu_609	0.576790403986833
otu_208	otu_99	0.576779776659043
otu_493	otu_154	0.576769432699929
otu_154	otu_54	0.576766127116911
otu_345	otu_215	0.576734942710572
otu_497	otu_287	0.576694640814663
otu_763	otu_744	0.57666191830023
otu_625	otu_181	0.576648549816307
otu_640	otu_462	0.576587652394423
otu_727	otu_316	0.576480884514454
otu_512	otu_10	0.576453772508479
otu_562	otu_135	0.576399632972101
otu_751	otu_477	0.576398486277613
otu_538	otu_531	0.576394854740669
otu_444	otu_14	0.576378781893546
otu_843	otu_14	0.576278380167794
otu_539	otu_318	0.576267894948606
otu_447	otu_421	0.576246642879093
otu_183	otu_87	0.576162766357201
otu_545	otu_343	0.576104197562079
otu_209	otu_90	0.576102857416811
otu_432	otu_287	0.576078828800898
otu_885	otu_280	0.576021142381858
otu_382	otu_190	0.5760125111401
otu_376	otu_48	0.575983682145374
otu_874	otu_816	0.575977603155557
otu_655	otu_121	0.575861848436591
otu_499	otu_100	0.575750910817022
otu_892	otu_500	0.575740282145889
otu_775	otu_261	0.575704592904282
otu_376	otu_280	0.575590505555652
otu_184	otu_54	0.575575368705632
otu_721	otu_559	0.575430704580902
otu_452	otu_2	0.575423581429725
otu_149	otu_40	0.575410950834914
otu_560	otu_533	0.575403273692953
otu_629	otu_561	0.575395478010332
otu_860	otu_297	0.575386781918019
otu_217	otu_142	0.575329909831964
otu_621	otu_230	0.575157186019127
otu_735	otu_621	0.575091780033538
otu_860	otu_176	0.575051298966488
otu_452	otu_319	0.574952298142598
otu_245	otu_2	0.574892666724247
otu_774	otu_429	0.574871993825618
otu_823	otu_566	0.574860214390542
otu_558	otu_2	0.574730120501517
otu_834	otu_330	0.574653819510104
otu_359	otu_72	0.57459085686229
otu_898	otu_843	0.574586804936865
otu_139	otu_121	0.57452829447752
otu_886	otu_626	0.574505277471207
otu_701	otu_125	0.574496620464712
otu_113	otu_67	0.574431130676016
otu_863	otu_574	0.574406023457503
otu_827	otu_773	0.574386967359343
otu_827	otu_512	0.574342618949602
otu_698	otu_482	0.574314268395147
otu_172	otu_79	0.574215306386209
otu_549	otu_539	0.574204295972258
otu_841	otu_209	0.574174995966369
otu_580	otu_345	0.574095097855219
otu_896	otu_826	0.573959591458685
otu_841	otu_642	0.573843860668586
otu_382	otu_204	0.573719959979027
otu_765	otu_245	0.573712662813134
otu_761	otu_99	0.573710550005842
otu_891	otu_717	0.573705868853602
otu_829	otu_44	0.573571566372448
otu_410	otu_92	0.573531957536049
otu_744	otu_29	0.573521781007333
otu_668	otu_286	0.573510721801451
otu_860	otu_314	0.573443826801923
otu_851	otu_703	0.573332260988277
otu_447	otu_14	0.573235211862491
otu_444	otu_113	0.573216190873317
otu_763	otu_44	0.573178823315881
otu_314	otu_139	0.573161196982189
otu_539	otu_276	0.573036380482165
otu_561	otu_512	0.573033452726532
otu_176	otu_154	0.572983673681412
otu_667	otu_312	0.572943460003288
otu_879	otu_654	0.572898294551676
otu_816	otu_168	0.572818913084552
otu_608	otu_322	0.572688982444336
otu_314	otu_183	0.572635078217195
otu_892	otu_622	0.572607970469715
otu_851	otu_520	0.572594239448575
otu_560	otu_312	0.572578697550937
otu_860	otu_312	0.572498401275957
otu_497	otu_359	0.572452219608874
otu_879	otu_284	0.572275504019282
otu_753	otu_184	0.572245217751746
otu_176	otu_66	0.572051911489723
otu_737	otu_239	0.572043047519989
otu_519	otu_461	0.571943275552886
otu_327	otu_139	0.571908541904855
otu_573	otu_345	0.571811103515129
otu_802	otu_643	0.571730528557821
otu_881	otu_531	0.571697206453798
otu_482	otu_296	0.571581670556469
otu_900	otu_741	0.571561107226959
otu_826	otu_224	0.571533138787843
otu_863	otu_773	0.571517242946569
otu_545	otu_539	0.571491750757634
otu_670	otu_387	0.571469111020705
otu_538	otu_466	0.571461593368733
otu_834	otu_318	0.571433538628402
otu_545	otu_444	0.571420723424988
otu_320	otu_92	0.571418039775838
otu_533	otu_357	0.571360898258162
otu_885	otu_287	0.571290600892941
otu_272	otu_53	0.571267578384379
otu_284	otu_142	0.571258174831373
otu_862	otu_628	0.571254769747525
otu_558	otu_183	0.571167334219631
otu_417	otu_80	0.571157877184304
otu_432	otu_359	0.571098334370708
otu_97	otu_2	0.571084807393193
otu_826	otu_479	0.571034742049836
otu_588	otu_80	0.571020537223391
otu_789	otu_763	0.570957817201428
otu_545	otu_67	0.570956878138075
otu_499	otu_227	0.570931348892773
otu_834	otu_29	0.570920083960021
otu_721	otu_232	0.570838143205969
otu_660	otu_416	0.570815106475976
otu_784	otu_270	0.570813548738563
otu_533	otu_12	0.570777929257452
otu_302	otu_270	0.570502072158096
otu_352	otu_230	0.570425188302979
otu_872	otu_868	0.570416062479514
otu_891	otu_830	0.570404379042973
otu_762	otu_124	0.570397131712492
otu_737	otu_609	0.570349617664046
otu_765	otu_175	0.570338604154347
otu_526	otu_318	0.57031498807954
otu_888	otu_440	0.570280218257263
otu_718	otu_344	0.570276496543154
otu_103	otu_29	0.570230746765161
otu_863	otu_40	0.57016759870955
otu_659	otu_169	0.570034339766169
otu_314	otu_161	0.570011659342687
otu_826	otu_267	0.569938717424382
otu_462	otu_438	0.569890846229083
otu_869	otu_5	0.569883497806771
otu_645	otu_201	0.569800154578329
otu_608	otu_119	0.569784432208266
otu_346	otu_161	0.569778542342768
otu_512	otu_183	0.569765705146254
otu_670	otu_206	0.569764394629021
otu_217	otu_16	0.569756382641398
otu_609	otu_337	0.569634180936778
otu_871	otu_655	0.569572956736806
otu_896	otu_90	0.569520981275026
otu_493	otu_191	0.569385597538707
otu_763	otu_90	0.56932681110951
otu_287	otu_97	0.569235045552619
otu_745	otu_327	0.569206201546266
otu_777	otu_169	0.569006867573815
otu_577	otu_164	0.56897385226375
otu_860	otu_87	0.568962716007614
otu_314	otu_1	0.568917285560047
otu_603	otu_125	0.568910123416935
otu_206	otu_90	0.568856458451407
otu_343	otu_55	0.568848118127912
otu_765	otu_95	0.568843842645822
otu_834	otu_447	0.568745962313139
otu_479	otu_224	0.568607714007265
otu_776	otu_87	0.568591185674756
otu_719	otu_295	0.568491814958539
otu_574	otu_121	0.568345617812309
otu_32	otu_2	0.568256305157069
otu_742	otu_125	0.568189829943651
otu_868	otu_288	0.568049741053897
otu_376	otu_116	0.567984807514609
otu_421	otu_276	0.567979539485384
otu_892	otu_77	0.567965743832141
otu_479	otu_430	0.567950998484634
otu_489	otu_376	0.567915627595563
otu_880	otu_573	0.567895051639531
otu_851	otu_751	0.56778020864386
otu_506	otu_224	0.567723798290885
otu_296	otu_239	0.567706303283233
otu_765	otu_345	0.567677412811188
otu_643	otu_574	0.56762204866376
otu_891	otu_32	0.567614665597788
otu_618	otu_312	0.567573530572506
otu_860	otu_477	0.567527946666408
otu_496	otu_246	0.567484306372006
otu_723	otu_280	0.567463445995229
otu_884	otu_344	0.567454622760565
otu_741	otu_666	0.567433551652632
otu_346	otu_1	0.567393408378774
otu_698	otu_202	0.567334562477808
otu_184	otu_161	0.567320570742794
otu_286	otu_70	0.567301670252748
otu_794	otu_169	0.567291628613214
otu_687	otu_92	0.567208385100617
otu_893	otu_573	0.567141338326595
otu_592	otu_330	0.567017333209372
otu_322	otu_91	0.566993729671912
otu_797	otu_642	0.566966141462523
otu_789	otu_409	0.566948418920136
otu_376	otu_168	0.566923472736339
otu_507	otu_108	0.566916649375467
otu_261	otu_237	0.566867615835817
otu_673	otu_317	0.566831339322907
otu_860	otu_54	0.566783426413425
otu_561	otu_508	0.566736168938904
otu_893	otu_128	0.566621936045656
otu_719	otu_263	0.566599972515897
otu_713	otu_5	0.566591922175796
otu_127	otu_70	0.566487541170975
otu_246	otu_191	0.566486615183111
otu_868	otu_444	0.566396077239737
otu_518	otu_435	0.566367057847025
otu_765	otu_452	0.566182718513291
otu_759	otu_296	0.566134232388586
otu_818	otu_661	0.566124581947685
otu_789	otu_447	0.566050989993991
otu_286	otu_89	0.565914641829203
otu_565	otu_113	0.565763632388415
otu_643	otu_176	0.565747017353723
otu_818	otu_383	0.56574313279776
otu_609	otu_409	0.565731831032162
otu_531	otu_330	0.565728651919174
otu_900	otu_160	0.565711070762166
otu_900	otu_843	0.565623589792395
otu_531	otu_142	0.565620677484152
otu_894	otu_479	0.565604675882479
otu_869	otu_635	0.56555336739217
otu_797	otu_148	0.565535450168581
otu_302	otu_48	0.565431196267973
otu_885	otu_359	0.565421123634716
otu_580	otu_316	0.565352616801963
otu_834	otu_135	0.565332627553377
otu_827	otu_745	0.56521193639049
otu_869	otu_808	0.565100968403331
otu_552	otu_40	0.565089590851415
otu_773	otu_12	0.565026925628085
otu_744	otu_387	0.565009527811342
otu_869	otu_417	0.564779184306706
otu_246	otu_66	0.564769313610445
otu_462	otu_209	0.564759942638972
otu_587	otu_14	0.564728434916116
otu_797	otu_545	0.564713731254819
otu_508	otu_376	0.564700491780407
otu_520	otu_232	0.564662403763233
otu_784	otu_125	0.564648854884348
otu_119	otu_91	0.564561819741478
otu_295	otu_74	0.564539965222791
otu_312	otu_66	0.564457685270885
otu_526	otu_343	0.56441593558298
otu_717	otu_552	0.564381041629451
otu_217	otu_124	0.564357494032106
otu_869	otu_588	0.564334030751975
otu_868	otu_67	0.564302675902391
otu_892	otu_276	0.564286290164775
otu_869	otu_655	0.564204846083432
otu_871	otu_4	0.564101312338863
otu_643	otu_139	0.564096883112168
otu_893	otu_71	0.564045561045244
otu_161	otu_139	0.563969091164252
otu_574	otu_12	0.563882257021246
otu_587	otu_237	0.563825848913227
otu_731	otu_728	0.563684535463011
otu_884	otu_883	0.563655901725397
otu_506	otu_329	0.563650362358174
otu_566	otu_193	0.563608913588623
otu_764	otu_32	0.563487412390966
otu_410	otu_121	0.563471260835895
otu_566	otu_295	0.563438070518054
otu_343	otu_206	0.563415588613754
otu_224	otu_44	0.563385526043539
otu_635	otu_66	0.563358288147675
otu_687	otu_278	0.563322174631138
otu_868	otu_230	0.563306034117094
otu_488	otu_376	0.563210122548486
otu_234	otu_67	0.563195449031456
otu_855	otu_713	0.563134005471407
otu_776	otu_728	0.563041847799164
otu_802	otu_121	0.5630357766558
otu_435	otu_53	0.562986849307593
otu_284	otu_124	0.5629004062872
otu_587	otu_135	0.562893306744948
otu_299	otu_265	0.562893197475842
otu_891	otu_215	0.562844037390576
otu_900	otu_826	0.562788933438441
otu_703	otu_559	0.562786800342757
otu_851	otu_5	0.562740167451779
otu_415	otu_239	0.562721729148041
otu_587	otu_90	0.562704662901724
otu_868	otu_737	0.562593510190318
otu_814	otu_172	0.562523143541913
otu_893	otu_536	0.562454104207213
otu_284	otu_206	0.562414953801282
otu_676	otu_306	0.562365491461254
otu_764	otu_325	0.562320062986094
otu_489	otu_280	0.56230280458968
otu_645	otu_280	0.562191648721087
otu_698	otu_224	0.56215113356426
otu_626	otu_4	0.562121621234382
otu_730	otu_489	0.562110847541837
otu_869	otu_278	0.562074531679458
otu_573	otu_406	0.561935537066807
otu_719	otu_477	0.561893167773806
otu_759	otu_698	0.561891403550423
otu_237	otu_209	0.561843279104031
otu_719	otu_410	0.561789439038037
otu_566	otu_397	0.561727284364069
otu_728	otu_673	0.561611270076024
otu_532	otu_192	0.561533810278088
otu_678	otu_124	0.561530953628757
otu_280	otu_278	0.561502250904646
otu_526	otu_89	0.561491612615603
otu_802	otu_635	0.561470774168619
otu_643	otu_161	0.561442135131918
otu_387	otu_95	0.561176654080773
otu_258	otu_63	0.561135053800749
otu_447	otu_265	0.561123294683733
otu_880	otu_536	0.561114957897522
otu_763	otu_237	0.561089944400899
otu_40	otu_12	0.561063904325238
otu_609	otu_164	0.561054790281428
otu_775	otu_135	0.561053884398991
otu_670	otu_587	0.56096183622021
otu_621	otu_296	0.560942561907175
otu_302	otu_175	0.560921581647847
otu_659	otu_230	0.560870154570844
otu_421	otu_44	0.560827785129332
otu_860	otu_626	0.560739326087051
otu_735	otu_452	0.560698666409164
otu_841	otu_337	0.560679697868726
otu_698	otu_103	0.560660282631513
otu_848	otu_5	0.560653726941811
otu_776	otu_329	0.560652426516857
otu_883	otu_344	0.560614069609134
otu_794	otu_3	0.560589867350716
otu_717	otu_319	0.560589244431752
otu_783	otu_592	0.560500180037755
otu_848	otu_183	0.56049718462598
otu_635	otu_560	0.560495530899901
otu_847	otu_617	0.560466770258034
otu_894	otu_500	0.560430915205486
otu_676	otu_115	0.560389380887162
otu_898	otu_741	0.560387979212092
otu_246	otu_10	0.56038037320956
otu_531	otu_160	0.560358370254373
otu_862	otu_183	0.560274688162622
otu_655	otu_410	0.560233361321372
otu_660	otu_642	0.560225130900662
otu_834	otu_202	0.560224446404605
otu_621	otu_239	0.560202402758859
otu_759	otu_462	0.56009276426786
otu_886	otu_176	0.560075662610309
otu_829	otu_440	0.560064114825606
otu_489	otu_74	0.559955750254207
otu_628	otu_297	0.559937940812897
otu_775	otu_759	0.559929997179268
otu_376	otu_80	0.559874931854494
otu_744	otu_587	0.559836326794375
otu_676	otu_346	0.559771333817477
otu_783	otu_447	0.559645397721525
otu_622	otu_337	0.559634646398611
otu_643	otu_477	0.559627724867908
otu_727	otu_73	0.559598110349066
otu_421	otu_237	0.559555387365192
otu_237	otu_206	0.559546135887628
otu_881	otu_843	0.559489554818878
otu_499	otu_261	0.559445878898484
otu_499	otu_345	0.559423383265431
otu_670	otu_421	0.55942174708306
otu_154	otu_99	0.55929668364372
otu_850	otu_245	0.55926683591049
otu_687	otu_314	0.559265776592492
otu_297	otu_183	0.559241689032828
otu_784	otu_188	0.559199555614968
otu_387	otu_337	0.559166461416273
otu_643	otu_533	0.559159046542173
otu_783	otu_215	0.559086802425093
otu_666	otu_444	0.559084865732096
otu_829	otu_823	0.559001557733193
otu_847	otu_250	0.558993738164359
otu_72	otu_48	0.558933432986812
otu_560	otu_435	0.558931941024324
otu_359	otu_302	0.558925537788149
